case_id	suite	operation	legality	family	current_expectation	current_parser_state	current_parser_errno	stage1_requirement	stage2_requirement	packet_sha256
frame.pv0.control.03.twt_ack.extra32	frame	send_after_continuity_fix	assigned	pv0_variable_control	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	bf59ff984c064e468d14f6f4afe3b1a7f65bc165e3f2aeb9c92886e751bbe04e
frame.pv0.control.04.beamforming_report_poll.extra0	frame	send_after_continuity_fix	assigned	pv0_variable_control	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	9291f5f3fd37a5d7703874d73cad8d75cf45d21ca5d4f8188a2ff3f988f47c83
frame.pv0.control.04.beamforming_report_poll.extra1	frame	send_after_continuity_fix	assigned	pv0_variable_control	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	8d5b0d50ad09c2c9b2718c2276a3feb412fb14ba1fb9dd75aec44b2a0df53b8c
frame.pv0.control.04.beamforming_report_poll.extra8	frame	send_after_continuity_fix	assigned	pv0_variable_control	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	b79815f089bfe155a3481d1fe2260d23342ae10e824fb772ffdfc753474a6bd7
frame.pv0.control.04.beamforming_report_poll.extra32	frame	send_after_continuity_fix	assigned	pv0_variable_control	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	8cf4c01d5712c2d6c26f9fdf2f2bd777e6f00f92d9d56157b38c306029a8032e
frame.pv0.control.05.vht_he_eht_ranging_ndp_announcement.extra0	frame	send_after_continuity_fix	assigned	pv0_variable_control	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	6bf0df58fb31381159c1c6e61d353e6e2c9d8d929e42125a90c5460705788274
frame.pv0.control.05.vht_he_eht_ranging_ndp_announcement.extra1	frame	send_after_continuity_fix	assigned	pv0_variable_control	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	2114bc6707c717c36c682ad45365700549a46f172b0afa33df45d2eae9684ebd
frame.pv0.control.05.vht_he_eht_ranging_ndp_announcement.extra8	frame	send_after_continuity_fix	assigned	pv0_variable_control	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	a7b0e9db318486584326570a9cce07e04e9ab347abb868ceb5b26e30cdb73cec
frame.pv0.control.05.vht_he_eht_ranging_ndp_announcement.extra32	frame	send_after_continuity_fix	assigned	pv0_variable_control	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	6c46aac9b066ac97a20a91e9b9f6164c7d85f41318518971fc891558d70fb8d9
frame.pv0.data.00.data.ds0.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	eed8589e745c1be060b7608f55d0ab4115d8c2edff7d3660d1f354b07a7b17de
frame.pv0.data.00.data.ds1.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	364b0de3905b6ab2e8c76630a952cfdf63d2add82014a44d3ff0aac0bd5ba8e4
frame.pv0.data.00.data.ds2.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	561c0ef6e3958cdcc66a9a3f82caaac0ac9761dbb50db55cefa250cda8fead18
frame.pv0.data.00.data.ds3.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	e902273e0950dab9a670484adec71d5fef5fc0d2dcf3d725b41a201d940ab866
frame.pv0.data.01.data_cf_ack.ds0.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	e643292aa1d547bd258e36194ea2ff9ed4d9fe44f63acfa3ff83bb79cb3bff1a
frame.pv0.data.01.data_cf_ack.ds1.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	c0c974633a1c56a2b90e5dcec063784c5a0a3cc3b31e545cf8518bf737e2d9d1
frame.pv0.data.01.data_cf_ack.ds2.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	884170c33d50b5e49f0cc0f4927cb8b79e62e42ec0aad10d9159889e64580118
frame.pv0.data.01.data_cf_ack.ds3.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	f25456d47d036c53c1fc5a849f370abbbe5ddbd64eefab43fd26805e2083c110
frame.pv0.data.02.data_cf_poll.ds0.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	33ce06995e0b163908392ed7775a2d7cbde7fc55028f28d05783ca0a43e90a66
frame.pv0.data.02.data_cf_poll.ds1.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	fea58f10b99a14b4e85db0725bb36d26cd5c75b328238a7ae7e47306ca157749
frame.pv0.data.02.data_cf_poll.ds2.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	a34372e366193a8d6ec08c4dc1cbb98c1f16bd630110392179f00bbdd7911890
frame.pv0.data.02.data_cf_poll.ds3.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	9d97fe45d3ed45054e3b78c0ad017b2e115041160860f3433b80f0a586c2597f
frame.pv0.data.03.data_cf_ack_cf_poll.ds0.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	d03a40cc4af3d608c06b28e7ba8ccda7b14df1b35ac64dcc237597b960f74c29
frame.pv0.data.03.data_cf_ack_cf_poll.ds1.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	0a479a744ea2479b2e554dc787e39f8906fb7a50ab47fd4a4efbb94cc170dcf8
frame.pv0.data.03.data_cf_ack_cf_poll.ds2.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	15fbe69a77b8f7da31c9d1dcc4123e19671105323df5ba81beab3331a80d46b3
frame.pv0.data.03.data_cf_ack_cf_poll.ds3.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	f547e6130bcdc3a53033137f49f2beea976eea0143ead22b3a2a74255631918c
frame.pv0.data.04.null.ds0.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	fa4d5dfcb4e531b1d69c338c1b3fd8d478f1b55339e2952aa675e06a065ae596
frame.pv0.data.04.null.ds1.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	23b9d26fd55b2d442ea8edfe862cd184bc9f6c4b08b905e072354ad2d65d92e0
frame.pv0.data.04.null.ds2.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	b0b7f47e6c80f984a35142dda3f3a624fe09dba6094312951c0279dae6861010
frame.pv0.data.04.null.ds3.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	6ddec3739d937f6bb05e1095b5467776b6a23b7c1c46affbbe0ea2e5528fd4fd
frame.pv0.data.05.cf_ack.ds0.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	8c29a40d5b7750c6880c4743770495593228b398d8adb839410e462dc11c186b
frame.pv0.data.05.cf_ack.ds1.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	92f80095b05a3083e604aad7f01d67770a32bf72431b92278b41b0b4952f5451
frame.pv0.data.05.cf_ack.ds2.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	e8408d1f59c887863295f05ce60ea82e0fd06e73485a3ef64d11707f9b2351f5
frame.pv0.data.05.cf_ack.ds3.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	a8104c9de5734aa47cdb43bf4cbddf585238907fe365c7358d72c52cbf5ab978
frame.pv0.data.06.cf_poll.ds0.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	5b6af9437867c9160e7eae8b91edc8aa0439d10317c1130a4548d7a62913af8a
frame.pv0.data.06.cf_poll.ds1.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	71b847e1ad2ca457fd6532b55a817386500cd174638cd5eafc97458793ef6b7a
frame.pv0.data.06.cf_poll.ds2.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	7b39c4f51052ec1ad12dc043b232e23f65bb213d2f384919de32a00d34294baf
frame.pv0.data.06.cf_poll.ds3.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	c2d7bea172e8c56cc8552c08abe8e5bd407ada499d172771e0723baff9e9a1b4
frame.pv0.data.07.cf_ack_cf_poll.ds0.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	f345c595b3f127bbf06d1c49bffeb8fd068ba719c7f5f152b954e28c7168a30b
frame.pv0.data.07.cf_ack_cf_poll.ds1.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	9154d6fb5575d412838c869afa272ed3bda37762cbaba18628bfc26ccdce70a3
frame.pv0.data.07.cf_ack_cf_poll.ds2.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	df4a12260309fafd8b8196efd14f400675904f39870283d4fc2cd1073311ac0e
frame.pv0.data.07.cf_ack_cf_poll.ds3.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	cfbbd92a8c32bf588ec40e336bf45f3211f4b4a4b534d4b9e810931edda4d3bd
frame.pv0.data.08.qos_data.ds0.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	d8fd606f5cd7f3aadea8f60a88f131e956012e34dff2f6d058c1a07e0c8c7124
frame.pv0.data.08.qos_data.ds0.ht_control	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	0a1db58aa676aae47f6793131c9af9bc00bed3e53a1b7b49dbe4a0f5d57214ee
frame.pv0.data.08.qos_data.ds1.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	b599b6ec1bc54a469cf8654ee775dd1edc39949f57163340467ff1e3d0bc3add
frame.pv0.data.08.qos_data.ds1.ht_control	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	d70db060adb6dcf57bae90a814e95398d5d6d8018c2955e56dc5b832dbce35ea
frame.pv0.data.08.qos_data.ds2.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	8e112fbcc2a7c8561f4b99bff6b1e6afc1d9097fb934dac0e386f2ac062f501b
frame.pv0.data.08.qos_data.ds2.ht_control	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	e4915552b34ce244037f4511ccf5f02bf3d212152bc66ccd2939251ad420cef7
frame.pv0.data.08.qos_data.ds3.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	652ed097170888bb346b2383fa8e60171c14f4f3c655924ed88177e98a3a5f30
frame.pv0.data.08.qos_data.ds3.ht_control	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	e2b6e52cfcebaac444f742b1d9249dc50380f5b98b7d3207e61d95de79dc7004
frame.pv0.data.09.qos_data_cf_ack.ds0.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	c08645d4126b23a5c9957154bf5c196659e664d976368d39b95f43cbf79256d6
frame.pv0.data.09.qos_data_cf_ack.ds0.ht_control	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	3add0b966562193ddba178e9d2dcf08913e3fb64a9ede639bd7f2c7f60f04ea7
frame.pv0.data.09.qos_data_cf_ack.ds1.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	151d552a4f63dae72aeddf3f4f6dc5a13df8427c88d1f7f8410a5f750350fdd7
frame.pv0.data.09.qos_data_cf_ack.ds1.ht_control	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	95050bcd0c2a28d104430cb5e5240081b873925198dd635a8a95ebe82debdc23
frame.pv0.data.09.qos_data_cf_ack.ds2.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	275152a522f95bf83ab6f31ce2f58da1f70dd9fe2ee174754037b4a50251b45e
frame.pv0.data.09.qos_data_cf_ack.ds2.ht_control	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	c5ba2b5f84d8695dc18386739229cd4227da3c2ccb7bed2f6aa496a653316af2
frame.pv0.data.09.qos_data_cf_ack.ds3.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	e3e8b1a27ad1992fe7aef095d48f6f2617cae5766a0b93958adf406a1f070ece
frame.pv0.data.09.qos_data_cf_ack.ds3.ht_control	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	453a6743e1955b9dd9af2c2ce2d76934dd49d101449018ce3f940bb09f330694
frame.pv0.data.10.qos_data_cf_poll.ds0.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	ba0b05349be6712afc688edcb255ecc2ff6729dd096686a1d2de94ed2c887cf0
frame.pv0.data.10.qos_data_cf_poll.ds0.ht_control	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	8b003e9b584604038bab75cb79d3915f59fb8e943bc06bff2df8684add853c7e
frame.pv0.data.10.qos_data_cf_poll.ds1.base	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	781b288f376b62d4130b10b45dc471336a5d72e8a71fdba05ffa26d74acae016
frame.pv0.data.10.qos_data_cf_poll.ds1.ht_control	frame	send_after_continuity_fix	assigned	pv0_data	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	31c0c2d05df4cb938c82628929f3aaf97cfff1d563bac770e4c39f6ce350344b
